"DateTime","Depth","Temp"
2011-05-18 12:00:00,"7.5",9.64
2011-05-19 12:00:00,"7.5",9.9
2011-05-20 12:00:00,"7.5",10.28
2011-05-21 12:00:00,"7.5",9.13
2011-05-22 12:00:00,"7.5",9.13
2011-05-23 12:00:00,"7.5",9.9
2011-05-24 12:00:00,"7.5",9.77
2011-05-25 12:00:00,"7.5",10.6
2011-05-26 12:00:00,"7.5",11.11
2011-05-27 12:00:00,"7.5",12.18
2011-05-28 12:00:00,"7.5",10.48
2011-05-29 12:00:00,"7.5",11.05
2011-05-30 12:00:00,"7.5",9.9
2011-05-31 12:00:00,"7.5",10.34
2011-06-01 12:00:00,"7.5",10.4
2011-06-02 12:00:00,"7.5",10.48
2011-06-03 12:00:00,"7.5",12.32
2011-06-04 12:00:00,"7.5",11.93
2011-06-05 12:00:00,"7.5",12.12
2011-06-06 12:00:00,"7.5",11.81
2011-06-07 12:00:00,"7.5",12
2011-06-08 12:00:00,"7.5",12.89
2011-06-09 12:00:00,"7.5",11.81
2011-06-10 12:00:00,"7.5",11.49
2011-06-11 12:00:00,"7.5",12.95
2011-06-12 12:00:00,"7.5",12.69
2011-06-13 12:00:00,"7.5",12.63
2011-06-14 12:00:00,"7.5",13.02
2011-06-15 12:00:00,"7.5",13.59
2011-06-16 12:00:00,"7.5",13.53
2011-06-17 12:00:00,"7.5",13.9
2011-06-18 12:00:00,"7.5",13.39
2011-06-19 12:00:00,"7.5",12.51
2011-06-20 12:00:00,"7.5",14.22
2011-06-21 12:00:00,"7.5",13.9
2011-06-22 12:00:00,"7.5",13.78
2011-06-23 12:00:00,"7.5",13.27
2011-06-24 12:00:00,"7.5",13.84
2011-06-25 12:00:00,"7.5",14.09
2011-06-26 12:00:00,"7.5",13.9
2011-06-27 12:00:00,"7.5",14.72
2011-06-28 12:00:00,"7.5",13.96
2011-06-29 12:00:00,"7.5",14.72
2011-06-30 12:00:00,"7.5",14.41
2011-07-01 12:00:00,"7.5",14.22
2011-07-02 12:00:00,"7.5",14.66
2011-07-03 12:00:00,"7.5",14.29
2011-07-04 12:00:00,"7.5",15.42
2011-07-05 12:00:00,"7.5",14.98
2011-07-06 12:00:00,"7.5",14.92
2011-07-07 12:00:00,"7.5",12.44
2011-07-08 12:00:00,"7.5",14.85
2011-07-09 12:00:00,"7.5",15.23
2011-07-10 12:00:00,"7.5",15.11
2011-07-11 12:00:00,"7.5",14.35
2011-07-12 12:00:00,"7.5",15.42
2011-07-13 12:00:00,"7.5",15.23
2011-07-14 12:00:00,"7.5",15.17
2011-07-15 12:00:00,"7.5",16.12
2011-07-16 12:00:00,"7.5",15.56
2011-07-17 12:00:00,"7.5",14.85
2011-07-18 12:00:00,"7.5",15.3
2011-07-19 12:00:00,"7.5",15.05
2011-07-20 12:00:00,"7.5",14.72
2011-07-21 12:00:00,"7.5",15.68
2011-07-22 12:00:00,"7.5",15.81
2011-07-23 12:00:00,"7.5",15.36
2011-07-24 12:00:00,"7.5",14.6
2011-07-25 12:00:00,"7.5",15.56
2011-07-26 12:00:00,"7.5",15.23
2011-07-27 12:00:00,"7.5",14.66
2011-07-28 12:00:00,"7.5",15.99
2011-07-29 12:00:00,"7.5",16.44
2011-07-30 12:00:00,"7.5",16.32
2011-07-31 12:00:00,"7.5",16.38
2011-08-01 12:00:00,"7.5",16.38
2011-08-02 12:00:00,"7.5",16.38
2011-08-03 12:00:00,"7.5",16.32
2011-08-04 12:00:00,"7.5",16.44
2011-08-05 12:00:00,"7.5",16.32
2011-08-06 12:00:00,"7.5",16.44
2011-08-07 12:00:00,"7.5",16.38
2011-08-08 12:00:00,"7.5",15.36
2011-08-09 12:00:00,"7.5",16.82
2011-08-10 12:00:00,"7.5",16.88
2011-08-11 12:00:00,"7.5",17.2
2011-08-12 12:00:00,"7.5",18.78
2011-08-13 12:00:00,"7.5",17.33
2011-08-14 12:00:00,"7.5",17.33
2011-08-15 12:00:00,"7.5",17.51
2011-08-16 12:00:00,"7.5",17.96
2011-08-17 12:00:00,"7.5",17.7
2011-08-18 12:00:00,"7.5",17.7
2011-08-19 12:00:00,"7.5",19.92
2011-08-20 12:00:00,"7.5",17
2011-08-21 12:00:00,"7.5",18.21
2011-08-22 12:00:00,"7.5",20.43
2011-08-23 12:00:00,"7.5",18.46
2011-08-24 12:00:00,"7.5",19.41
2011-08-25 12:00:00,"7.5",18.97
2011-08-26 12:00:00,"7.5",19.86
2011-08-27 12:00:00,"7.5",19.98
2011-08-28 12:00:00,"7.5",22.06
2011-08-29 12:00:00,"7.5",20.62
2011-08-30 12:00:00,"7.5",20.49
2011-08-31 12:00:00,"7.5",20.43
2011-09-01 12:00:00,"7.5",20.37
2011-09-02 12:00:00,"7.5",20.49
2011-09-03 12:00:00,"7.5",20.17
2011-09-04 12:00:00,"7.5",20.55
2011-09-05 12:00:00,"7.5",20.62
2011-09-06 12:00:00,"7.5",21.38
2011-09-07 12:00:00,"7.5",20.99
2011-09-08 12:00:00,"7.5",20.87
2011-09-09 12:00:00,"7.5",20.74
2011-09-10 12:00:00,"7.5",20.87
2011-09-11 12:00:00,"7.5",20.49
2011-09-12 12:00:00,"7.5",19.98
2011-09-13 12:00:00,"7.5",20.29
2011-09-14 12:00:00,"7.5",20.11
2011-09-15 12:00:00,"7.5",20.37
2011-09-16 12:00:00,"7.5",19.92
2011-09-17 12:00:00,"7.5",19.22
2011-09-18 12:00:00,"7.5",19.03
2011-09-19 12:00:00,"7.5",18.66
2011-09-20 12:00:00,"7.5",18.6
2011-09-21 12:00:00,"7.5",18.4
2011-09-22 12:00:00,"7.5",18.4
2011-09-23 12:00:00,"7.5",18.4
2011-09-24 12:00:00,"7.5",18.4
2011-09-25 12:00:00,"7.5",18.02
2011-09-26 12:00:00,"7.5",18.4
2011-09-27 12:00:00,"7.5",18.46
2011-09-28 12:00:00,"7.5",18.34
2011-09-29 12:00:00,"7.5",19.35
2011-09-30 12:00:00,"7.5",18.21
2011-10-01 12:00:00,"7.5",18.97
2011-10-02 12:00:00,"7.5",18.27
2011-10-03 12:00:00,"7.5",18.02
2011-10-04 12:00:00,"7.5",17.76
2011-10-05 12:00:00,"7.5",17.33
2011-10-06 12:00:00,"7.5",16.44
2011-10-07 12:00:00,"7.5",15.93
2011-10-08 12:00:00,"7.5",15.81
2011-10-09 12:00:00,"7.5",15.81
2011-10-10 12:00:00,"7.5",15.81
2011-10-11 12:00:00,"7.5",16.06
2011-10-12 12:00:00,"7.5",16.18
2011-10-13 12:00:00,"7.5",15.81
2011-10-14 12:00:00,"7.5",15.74
2011-10-15 12:00:00,"7.5",15.62
2011-10-16 12:00:00,"7.5",15.11
2011-10-17 12:00:00,"7.5",14.79
2011-10-18 12:00:00,"7.5",14.54
2011-10-19 12:00:00,"7.5",14.29
2011-10-20 12:00:00,"7.5",13.96
2011-10-21 12:00:00,"7.5",13.78
2011-10-22 12:00:00,"7.5",13.59
2011-10-23 12:00:00,"7.5",13.33
2011-10-24 12:00:00,"7.5",13.14
2011-10-25 12:00:00,"7.5",13.02
NA,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
2012-04-18 12:00:00,"7.5",NA
2012-04-19 12:00:00,"7.5",7.23
2012-04-20 12:00:00,"7.5",7.09
2012-04-21 12:00:00,"7.5",8.44
2012-04-22 12:00:00,"7.5",9.9
2012-04-23 12:00:00,"7.5",8.95
2012-04-24 12:00:00,"7.5",8.95
2012-04-25 12:00:00,"7.5",8.56
2012-04-26 12:00:00,"7.5",8.62
2012-04-27 12:00:00,"7.5",8.62
2012-04-28 12:00:00,"7.5",8.5
2012-04-29 12:00:00,"7.5",8.5
2012-04-30 12:00:00,"7.5",8.62
2012-05-01 12:00:00,"7.5",8.76
2012-05-02 12:00:00,"7.5",8.62
2012-05-03 12:00:00,"7.5",8.62
2012-05-04 12:00:00,"7.5",8.76
2012-05-05 12:00:00,"7.5",9.07
2012-05-06 12:00:00,"7.5",9.2
2012-05-07 12:00:00,"7.5",9.2
2012-05-08 12:00:00,"7.5",9.26
2012-05-09 12:00:00,"7.5",9.9
2012-05-10 12:00:00,"7.5",9.01
2012-05-11 12:00:00,"7.5",9.07
2012-05-12 12:00:00,"7.5",9.83
2012-05-13 12:00:00,"7.5",10.28
2012-05-14 12:00:00,"7.5",10.54
2012-05-15 12:00:00,"7.5",10.54
2012-05-16 12:00:00,"7.5",10.85
2012-05-17 12:00:00,"7.5",10.15
2012-05-18 12:00:00,"7.5",10.28
2012-05-19 12:00:00,"7.5",10.66
2012-05-20 12:00:00,"7.5",10.6
2012-05-21 12:00:00,"7.5",11.05
2012-05-22 12:00:00,"7.5",11.42
2012-05-23 12:00:00,"7.5",10.79
2012-05-24 12:00:00,"7.5",11.36
2012-05-25 12:00:00,"7.5",11.68
2012-05-26 12:00:00,"7.5",11.55
2012-05-27 12:00:00,"7.5",10.66
2012-05-28 12:00:00,"7.5",11.17
2012-05-29 12:00:00,"7.5",11.3
2012-05-30 12:00:00,"7.5",11.55
2012-05-31 12:00:00,"7.5",10.98
2012-06-01 12:00:00,"7.5",11.68
2012-06-02 12:00:00,"7.5",13.33
2012-06-03 12:00:00,"7.5",10.98
2012-06-04 12:00:00,"7.5",11.75
2012-06-05 12:00:00,"7.5",12.06
2012-06-06 12:00:00,"7.5",12.18
2012-06-07 12:00:00,"7.5",13.27
2012-06-08 12:00:00,"7.5",12.26
2012-06-09 12:00:00,"7.5",12.38
2012-06-10 12:00:00,"7.5",12.89
2012-06-11 12:00:00,"7.5",13.08
2012-06-12 12:00:00,"7.5",12.26
2012-06-13 12:00:00,"7.5",12.63
2012-06-14 12:00:00,"7.5",13.33
2012-06-15 12:00:00,"7.5",13.33
2012-06-16 12:00:00,"7.5",13.84
2012-06-17 12:00:00,"7.5",13.71
2012-06-18 12:00:00,"7.5",13.59
2012-06-19 12:00:00,"7.5",13.45
2012-06-20 12:00:00,"7.5",12.76
2012-06-21 12:00:00,"7.5",14.66
2012-06-22 12:00:00,"7.5",14.03
2012-06-23 12:00:00,"7.5",14.15
2012-06-24 12:00:00,"7.5",14.98
2012-06-25 12:00:00,"7.5",14.47
2012-06-26 12:00:00,"7.5",13.08
2012-06-27 12:00:00,"7.5",14.6
2012-06-28 12:00:00,"7.5",14.35
2012-06-29 12:00:00,"7.5",14.66
2012-06-30 12:00:00,"7.5",14.03
2012-07-01 12:00:00,"7.5",14.03
2012-07-02 12:00:00,"7.5",15.05
2012-07-03 12:00:00,"7.5",14.66
2012-07-04 12:00:00,"7.5",14.98
2012-07-05 12:00:00,"7.5",13.33
2012-07-06 12:00:00,"7.5",15.56
2012-07-07 12:00:00,"7.5",14.66
2012-07-08 12:00:00,"7.5",14.6
2012-07-09 12:00:00,"7.5",15.68
2012-07-10 12:00:00,"7.5",15.81
2012-07-11 12:00:00,"7.5",14.98
2012-07-12 12:00:00,"7.5",15.56
2012-07-13 12:00:00,"7.5",17.2
2012-07-14 12:00:00,"7.5",15.3
2012-07-15 12:00:00,"7.5",16.57
2012-07-16 12:00:00,"7.5",15.99
2012-07-17 12:00:00,"7.5",15.99
2012-07-18 12:00:00,"7.5",15.81
2012-07-19 12:00:00,"7.5",16.63
2012-07-20 12:00:00,"7.5",17.26
2012-07-21 12:00:00,"7.5",16.12
2012-07-22 12:00:00,"7.5",16.32
2012-07-23 12:00:00,"7.5",16.94
2012-07-24 12:00:00,"7.5",17.51
2012-07-25 12:00:00,"7.5",15.87
2012-07-26 12:00:00,"7.5",16.88
2012-07-27 12:00:00,"7.5",17
2012-07-28 12:00:00,"7.5",17.08
2012-07-29 12:00:00,"7.5",17.2
2012-07-30 12:00:00,"7.5",17.33
2012-07-31 12:00:00,"7.5",18.21
2012-08-01 12:00:00,"7.5",18.15
2012-08-02 12:00:00,"7.5",17
2012-08-03 12:00:00,"7.5",17.7
2012-08-04 12:00:00,"7.5",17.33
2012-08-05 12:00:00,"7.5",18.6
2012-08-06 12:00:00,"7.5",20.55
2012-08-07 12:00:00,"7.5",18.91
2012-08-08 12:00:00,"7.5",18.27
2012-08-09 12:00:00,"7.5",18.52
2012-08-10 12:00:00,"7.5",18.97
2012-08-11 12:00:00,"7.5",18.78
2012-08-12 12:00:00,"7.5",18.91
2012-08-13 12:00:00,"7.5",18.66
2012-08-14 12:00:00,"7.5",18.09
2012-08-15 12:00:00,"7.5",19.1
2012-08-16 12:00:00,"7.5",17.45
2012-08-17 12:00:00,"7.5",19.1
2012-08-18 12:00:00,"7.5",20.23
2012-08-19 12:00:00,"7.5",18.46
2012-08-20 12:00:00,"7.5",18.66
2012-08-21 12:00:00,"7.5",19.03
2012-08-22 12:00:00,"7.5",19.28
2012-08-23 12:00:00,"7.5",19.03
2012-08-24 12:00:00,"7.5",19.61
2012-08-25 12:00:00,"7.5",19.67
2012-08-26 12:00:00,"7.5",19.67
2012-08-27 12:00:00,"7.5",19.79
2012-08-28 12:00:00,"7.5",20.93
2012-08-29 12:00:00,"7.5",22.82
2012-08-30 12:00:00,"7.5",19.28
2012-08-31 12:00:00,"7.5",19.79
2012-09-01 12:00:00,"7.5",21.56
2012-09-02 12:00:00,"7.5",22.13
2012-09-03 12:00:00,"7.5",21.44
2012-09-04 12:00:00,"7.5",22.13
2012-09-05 12:00:00,"7.5",21.31
2012-09-06 12:00:00,"7.5",22
2012-09-07 12:00:00,"7.5",21.69
2012-09-08 12:00:00,"7.5",22.13
2012-09-09 12:00:00,"7.5",21.81
2012-09-10 12:00:00,"7.5",21.5
2012-09-11 12:00:00,"7.5",20.74
2012-09-12 12:00:00,"7.5",20.49
2012-09-13 12:00:00,"7.5",20.49
2012-09-14 12:00:00,"7.5",20.55
2012-09-15 12:00:00,"7.5",20.23
2012-09-16 12:00:00,"7.5",20.11
2012-09-17 12:00:00,"7.5",19.67
2012-09-18 12:00:00,"7.5",19.79
2012-09-19 12:00:00,"7.5",19.22
2012-09-20 12:00:00,"7.5",19.03
2012-09-21 12:00:00,"7.5",18.78
2012-09-22 12:00:00,"7.5",18.66
2012-09-23 12:00:00,"7.5",18.52
2012-09-24 12:00:00,"7.5",18.27
2012-09-25 12:00:00,"7.5",18.02
2012-09-26 12:00:00,"7.5",17.9
2012-09-27 12:00:00,"7.5",17.84
2012-09-28 12:00:00,"7.5",17.51
2012-09-29 12:00:00,"7.5",17.08
2012-09-30 12:00:00,"7.5",16.94
2012-10-01 12:00:00,"7.5",16.69
2012-10-02 12:00:00,"7.5",16.5
2012-10-03 12:00:00,"7.5",16.5
2012-10-04 12:00:00,"7.5",16.5
2012-10-05 12:00:00,"7.5",16.44
2012-10-06 12:00:00,"7.5",16.44
2012-10-07 12:00:00,"7.5",16.18
2012-10-08 12:00:00,"7.5",15.93
2012-10-09 12:00:00,"7.5",15.68
2012-10-10 12:00:00,"7.5",NA
2012-10-11 12:00:00,"7.5",NA
2012-10-12 12:00:00,"7.5",NA
2012-10-13 12:00:00,"7.5",NA
2012-10-14 12:00:00,"7.5",NA
2012-10-15 12:00:00,"7.5",NA
2012-10-16 12:00:00,"7.5",NA
2012-10-17 12:00:00,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
2013-05-15 12:00:00,"7.5",8.5
2013-05-16 12:00:00,"7.5",8.88
2013-05-17 12:00:00,"7.5",11.36
2013-05-18 12:00:00,"7.5",10.15
2013-05-19 12:00:00,"7.5",10.15
2013-05-20 12:00:00,"7.5",11.17
2013-05-21 12:00:00,"7.5",10.98
2013-05-22 12:00:00,"7.5",9.97
2013-05-23 12:00:00,"7.5",11.42
2013-05-24 12:00:00,"7.5",12.32
2013-05-25 12:00:00,"7.5",13.33
2013-05-26 12:00:00,"7.5",11.87
2013-05-27 12:00:00,"7.5",11.3
2013-05-28 12:00:00,"7.5",11.93
2013-05-29 12:00:00,"7.5",11.87
2013-05-30 12:00:00,"7.5",12
2013-05-31 12:00:00,"7.5",11.75
2013-06-01 12:00:00,"7.5",12.12
2013-06-02 12:00:00,"7.5",12.44
2013-06-03 12:00:00,"7.5",11.36
2013-06-04 12:00:00,"7.5",12.38
2013-06-05 12:00:00,"7.5",12.51
2013-06-06 12:00:00,"7.5",12.63
2013-06-07 12:00:00,"7.5",12.32
2013-06-08 12:00:00,"7.5",12.32
2013-06-09 12:00:00,"7.5",12.38
2013-06-10 12:00:00,"7.5",13.02
2013-06-11 12:00:00,"7.5",12.76
2013-06-12 12:00:00,"7.5",13.96
2013-06-13 12:00:00,"7.5",12.89
2013-06-14 12:00:00,"7.5",13.39
2013-06-15 12:00:00,"7.5",12.57
2013-06-16 12:00:00,"7.5",13.84
2013-06-17 12:00:00,"7.5",13.84
2013-06-18 12:00:00,"7.5",13.78
2013-06-19 12:00:00,"7.5",16.12
2013-06-20 12:00:00,"7.5",13.96
2013-06-21 12:00:00,"7.5",14.09
2013-06-22 12:00:00,"7.5",13.9
2013-06-23 12:00:00,"7.5",13.96
2013-06-24 12:00:00,"7.5",14.09
2013-06-25 12:00:00,"7.5",14.29
2013-06-26 12:00:00,"7.5",13.71
2013-06-27 12:00:00,"7.5",14.85
2013-06-28 12:00:00,"7.5",14.35
2013-06-29 12:00:00,"7.5",14.85
2013-06-30 12:00:00,"7.5",14.41
2013-07-01 12:00:00,"7.5",14.54
2013-07-02 12:00:00,"7.5",15.05
2013-07-03 12:00:00,"7.5",15.42
2013-07-04 12:00:00,"7.5",14.92
2013-07-05 12:00:00,"7.5",14.92
2013-07-06 12:00:00,"7.5",14.98
2013-07-07 12:00:00,"7.5",15.23
2013-07-08 12:00:00,"7.5",14.85
2013-07-09 12:00:00,"7.5",15.36
2013-07-10 12:00:00,"7.5",14.92
2013-07-11 12:00:00,"7.5",15.11
2013-07-12 12:00:00,"7.5",15.62
2013-07-13 12:00:00,"7.5",14.92
2013-07-14 12:00:00,"7.5",15.23
2013-07-15 12:00:00,"7.5",15.3
2013-07-16 12:00:00,"7.5",15.11
2013-07-17 12:00:00,"7.5",15.42
2013-07-18 12:00:00,"7.5",14.6
2013-07-19 12:00:00,"7.5",14.92
2013-07-20 12:00:00,"7.5",15.11
2013-07-21 12:00:00,"7.5",15.17
2013-07-22 12:00:00,"7.5",15.3
2013-07-23 12:00:00,"7.5",15.74
2013-07-24 12:00:00,"7.5",15.93
2013-07-25 12:00:00,"7.5",15.81
2013-07-26 12:00:00,"7.5",15.81
2013-07-27 12:00:00,"7.5",15.42
2013-07-28 12:00:00,"7.5",15.87
2013-07-29 12:00:00,"7.5",15.87
2013-07-30 12:00:00,"7.5",15.81
2013-07-31 12:00:00,"7.5",16.18
2013-08-01 12:00:00,"7.5",15.68
2013-08-02 12:00:00,"7.5",16.12
2013-08-03 12:00:00,"7.5",15.56
2013-08-04 12:00:00,"7.5",15.3
2013-08-05 12:00:00,"7.5",17.33
2013-08-06 12:00:00,"7.5",16.44
2013-08-07 12:00:00,"7.5",16.38
2013-08-08 12:00:00,"7.5",16.24
2013-08-09 12:00:00,"7.5",16.24
2013-08-10 12:00:00,"7.5",16.12
2013-08-11 12:00:00,"7.5",16.63
2013-08-12 12:00:00,"7.5",16.82
2013-08-13 12:00:00,"7.5",17
2013-08-14 12:00:00,"7.5",16.63
2013-08-15 12:00:00,"7.5",NA
2013-08-16 12:00:00,"7.5",NA
2013-08-17 12:00:00,"7.5",NA
2013-08-18 12:00:00,"7.5",NA
2013-08-19 12:00:00,"7.5",NA
2013-08-20 12:00:00,"7.5",NA
2013-08-21 12:00:00,"7.5",NA
2013-08-22 12:00:00,"7.5",NA
2013-08-23 12:00:00,"7.5",NA
2013-08-24 12:00:00,"7.5",NA
2013-08-25 12:00:00,"7.5",NA
2013-08-26 12:00:00,"7.5",NA
2013-08-27 12:00:00,"7.5",NA
2013-08-28 12:00:00,"7.5",NA
2013-08-29 12:00:00,"7.5",NA
2013-08-30 12:00:00,"7.5",NA
2013-08-31 12:00:00,"7.5",NA
2013-09-01 12:00:00,"7.5",NA
2013-09-02 12:00:00,"7.5",NA
2013-09-03 12:00:00,"7.5",NA
2013-09-04 12:00:00,"7.5",NA
2013-09-05 12:00:00,"7.5",NA
2013-09-06 12:00:00,"7.5",NA
2013-09-07 12:00:00,"7.5",NA
2013-09-08 12:00:00,"7.5",NA
2013-09-09 12:00:00,"7.5",NA
2013-09-10 12:00:00,"7.5",19.73
2013-09-11 12:00:00,"7.5",19.35
2013-09-12 12:00:00,"7.5",19.79
2013-09-13 12:00:00,"7.5",19.98
2013-09-14 12:00:00,"7.5",19.98
2013-09-15 12:00:00,"7.5",19.41
2013-09-16 12:00:00,"7.5",18.78
2013-09-17 12:00:00,"7.5",18.52
2013-09-18 12:00:00,"7.5",18.27
2013-09-19 12:00:00,"7.5",18.15
2013-09-20 12:00:00,"7.5",18.21
2013-09-21 12:00:00,"7.5",18.09
2013-09-22 12:00:00,"7.5",18.34
2013-09-23 12:00:00,"7.5",17.76
2013-09-24 12:00:00,"7.5",17.08
2013-09-25 12:00:00,"7.5",16.88
2013-09-26 12:00:00,"7.5",16.75
2013-09-27 12:00:00,"7.5",16.82
2013-09-28 12:00:00,"7.5",16.57
2013-09-29 12:00:00,"7.5",16.63
2013-09-30 12:00:00,"7.5",16.75
2013-10-01 12:00:00,"7.5",16.75
2013-10-02 12:00:00,"7.5",16.69
2013-10-03 12:00:00,"7.5",16.88
2013-10-04 12:00:00,"7.5",16.82
2013-10-05 12:00:00,"7.5",16.88
2013-10-06 12:00:00,"7.5",16.82
2013-10-07 12:00:00,"7.5",16.44
2013-10-08 12:00:00,"7.5",16.18
2013-10-09 12:00:00,"7.5",15.93
2013-10-10 12:00:00,"7.5",15.87
2013-10-11 12:00:00,"7.5",15.81
2013-10-12 12:00:00,"7.5",15.68
2013-10-13 12:00:00,"7.5",15.42
2013-10-14 12:00:00,"7.5",15.3
2013-10-15 12:00:00,"7.5",15.48
NA,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
2014-06-10 12:00:00,"7.5",12.26
2014-06-11 12:00:00,"7.5",12.82
2014-06-12 12:00:00,"7.5",12.69
2014-06-13 12:00:00,"7.5",NA
2014-06-14 12:00:00,"7.5",12.57
2014-06-15 12:00:00,"7.5",NA
2014-06-16 12:00:00,"7.5",NA
2014-06-17 12:00:00,"7.5",NA
2014-06-18 12:00:00,"7.5",13.14
2014-06-19 12:00:00,"7.5",14.09
2014-06-20 12:00:00,"7.5",NA
2014-06-21 12:00:00,"7.5",NA
2014-06-22 12:00:00,"7.5",NA
2014-06-23 12:00:00,"7.5",NA
2014-06-24 12:00:00,"7.5",NA
2014-06-25 12:00:00,"7.5",NA
2014-06-26 12:00:00,"7.5",NA
2014-06-27 12:00:00,"7.5",NA
2014-06-28 12:00:00,"7.5",NA
2014-06-29 12:00:00,"7.5",14.47
2014-06-30 12:00:00,"7.5",NA
2014-07-01 12:00:00,"7.5",NA
2014-07-02 12:00:00,"7.5",NA
2014-07-03 12:00:00,"7.5",NA
2014-07-04 12:00:00,"7.5",NA
2014-07-05 12:00:00,"7.5",NA
2014-07-06 12:00:00,"7.5",NA
2014-07-07 12:00:00,"7.5",NA
2014-07-08 12:00:00,"7.5",NA
2014-07-09 12:00:00,"7.5",NA
2014-07-10 12:00:00,"7.5",NA
2014-07-11 12:00:00,"7.5",NA
2014-07-12 12:00:00,"7.5",NA
2014-07-13 12:00:00,"7.5",NA
2014-07-14 12:00:00,"7.5",NA
2014-07-15 12:00:00,"7.5",NA
2014-07-16 12:00:00,"7.5",NA
2014-07-17 12:00:00,"7.5",NA
2014-07-18 12:00:00,"7.5",NA
2014-07-19 12:00:00,"7.5",NA
2014-07-20 12:00:00,"7.5",NA
2014-07-21 12:00:00,"7.5",NA
2014-07-22 12:00:00,"7.5",NA
2014-07-23 12:00:00,"7.5",NA
2014-07-24 12:00:00,"7.5",17.76
2014-07-25 12:00:00,"7.5",18.66
2014-07-26 12:00:00,"7.5",19.41
2014-07-27 12:00:00,"7.5",18.46
2014-07-28 12:00:00,"7.5",18.72
2014-07-29 12:00:00,"7.5",19.98
2014-07-30 12:00:00,"7.5",19.67
2014-07-31 12:00:00,"7.5",19.28
2014-08-01 12:00:00,"7.5",19.86
2014-08-02 12:00:00,"7.5",20.17
2014-08-03 12:00:00,"7.5",20.55
2014-08-04 12:00:00,"7.5",18.27
2014-08-05 12:00:00,"7.5",19.16
2014-08-06 12:00:00,"7.5",21.31
2014-08-07 12:00:00,"7.5",19.92
2014-08-08 12:00:00,"7.5",19.98
2014-08-09 12:00:00,"7.5",19.79
2014-08-10 12:00:00,"7.5",20.87
2014-08-11 12:00:00,"7.5",20.62
2014-08-12 12:00:00,"7.5",20.29
2014-08-13 12:00:00,"7.5",22.76
2014-08-14 12:00:00,"7.5",20.93
2014-08-15 12:00:00,"7.5",20.8
2014-08-16 12:00:00,"7.5",21.12
2014-08-17 12:00:00,"7.5",20.93
2014-08-18 12:00:00,"7.5",20.99
2014-08-19 12:00:00,"7.5",20.8
2014-08-20 12:00:00,"7.5",20.74
2014-08-21 12:00:00,"7.5",20.43
2014-08-22 12:00:00,"7.5",20.8
2014-08-23 12:00:00,"7.5",20.62
2014-08-24 12:00:00,"7.5",20.43
2014-08-25 12:00:00,"7.5",20.11
2014-08-26 12:00:00,"7.5",20.23
2014-08-27 12:00:00,"7.5",20.29
2014-08-28 12:00:00,"7.5",20.04
2014-08-29 12:00:00,"7.5",20.68
2014-08-30 12:00:00,"7.5",19.98
2014-08-31 12:00:00,"7.5",20.43
2014-09-01 12:00:00,"7.5",20.93
2014-09-02 12:00:00,"7.5",20.87
2014-09-03 12:00:00,"7.5",21.18
2014-09-04 12:00:00,"7.5",20.8
2014-09-05 12:00:00,"7.5",20.8
2014-09-06 12:00:00,"7.5",20.8
2014-09-07 12:00:00,"7.5",22.45
2014-09-08 12:00:00,"7.5",21.12
2014-09-09 12:00:00,"7.5",21.94
2014-09-10 12:00:00,"7.5",21.56
2014-09-11 12:00:00,"7.5",21.25
2014-09-12 12:00:00,"7.5",20.62
2014-09-13 12:00:00,"7.5",20.04
2014-09-14 12:00:00,"7.5",19.35
2014-09-15 12:00:00,"7.5",18.97
2014-09-16 12:00:00,"7.5",18.91
2014-09-17 12:00:00,"7.5",18.6
2014-09-18 12:00:00,"7.5",18.46
2014-09-19 12:00:00,"7.5",18.09
2014-09-20 12:00:00,"7.5",17.64
2014-09-21 12:00:00,"7.5",17.64
2014-09-22 12:00:00,"7.5",17.64
2014-09-23 12:00:00,"7.5",17.2
2014-09-24 12:00:00,"7.5",17.2
2014-09-25 12:00:00,"7.5",17.14
2014-09-26 12:00:00,"7.5",17
2014-09-27 12:00:00,"7.5",17.08
2014-09-28 12:00:00,"7.5",17.08
2014-09-29 12:00:00,"7.5",17.14
2014-09-30 12:00:00,"7.5",17.64
2014-10-01 12:00:00,"7.5",17.45
2014-10-02 12:00:00,"7.5",17.26
2014-10-03 12:00:00,"7.5",17.2
2014-10-04 12:00:00,"7.5",17.08
2014-10-05 12:00:00,"7.5",16.69
2014-10-06 12:00:00,"7.5",16.5
2014-10-07 12:00:00,"7.5",16.24
2014-10-08 12:00:00,"7.5",16.18
2014-10-09 12:00:00,"7.5",15.87
2014-10-10 12:00:00,"7.5",15.48
2014-10-11 12:00:00,"7.5",15.17
2014-10-12 12:00:00,"7.5",14.98
2014-10-13 12:00:00,"7.5",14.79
NA,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
NA,"7.5",NA
2015-06-11 12:00:00,"7.5",13.78
2015-06-12 12:00:00,"7.5",15.11
2015-06-13 12:00:00,"7.5",13.78
